Cell_Af,Cell_Cf,InterneuronCellf,SOM_Cell,CR_Cell
-65.03870209616846,-72.12828556925616,-47.954744916858274,-60.03516606207539,-62.885470210300035
-65.0354876361525,-72.13391393959287,-47.69432238112716,-59.88341277485336,-62.88512029414661
-65.03216920839992,-72.13877331536655,-47.43505158024393,-59.73158528773351,-62.88431358918758
-65.02874873936712,-72.14287699125254,-47.17691907191254,-59.57971164998725,-62.883470030194815
-65.02522801919665,-72.14623801944504,-46.91991032418381,-59.427820023614316,-62.88276353676432
-65.02160871510786,-72.14886921374367,-46.66400968682961,-59.27593866209972,-62.88226376381016
-65.01789238330173,-72.15078315361028,-46.40920035428001,-59.124095883505156,-62.88199623141081
-65.01408047955978,-72.15199218819366,-46.15546432031304,-58.97232003910999,-62.881967830446385
-65.01017436869336,-72.15250844032049,-45.902782324592245,-58.80235105406475,-62.88217764034523
-65.00617533297873,-72.15234381045057,-45.65113379105789,-58.62207908210123,-62.882621516116856
-65.0020845796962,-72.15150998059474,-45.40049675809151,-58.435315324800776,-62.883294032289
-64.99790324787655,-72.15001841819391,-45.150847800289554,-58.243920531787076,-62.88418930565327
-65.0161762929822,-72.14788037995793,-44.90216194159761,-58.04881706320304,-62.88488064645277
-65.0286740095347,-72.14510691566278,-44.65441255947112,-57.85047103931162,-62.88519502651044
-65.03814755936398,-72.14170887190512,-44.40757127963977,-57.65307794665854,-62.885066795717464
-65.04570031630962,-72.137696895813,-44.161607860959016,-57.451139866342544,-62.88447563378232
-65.05187546534508,-72.13308143871184,-43.91649006973195,-57.24509557259295,-62.88342023519839
-65.05698718104058,-72.12787275974479,-43.67218354277557,-57.03652317202364,-62.88232775391748
-65.06123934577288,-72.12208092944664,-43.428651638385915,-56.82628358438273,-62.88137511249816
-65.0647750576668,-72.11571583327076,-43.18585527422327,-56.614543488321814,-62.880633178995254
-65.06770027444824,-72.1087871750683,-42.94375275098962,-56.40111508755428,-62.88012792760181
-65.07009646865737,-72.10130448051925,-42.70229956060244,-56.18568985412856,-62.879866382178555
-65.07202804330858,-72.09327710051488,-42.46144817737813,-55.95307380764548,-62.87984762000556
-65.07354699280484,-72.08471421449131,-42.221147830520195,-55.696077146329976,-62.88006743780955
-65.07469599622463,-72.07562483371368,-41.98134425595816,-55.41115288391269,-62.88052032923381
-65.07551056028073,-72.066017804511,-41.7419794252956,-55.09631923355303,-62.88120032180343
-65.07602055596276,-72.05590181146138,-41.502991249293814,-54.75320668618005,-62.88210133010211
-65.07625135172034,-72.04528538052745,-41.26431325293358,-54.378326901351954,-62.88321730375318
-65.0762246685696,-72.03417688214209,-41.02587421865019,-53.9683315262244,-62.884122564042656
-65.07595923779718,-72.02258453424453,-40.78759779381616,-53.520748076310525,-62.88464460659195
-65.0754713150083,-72.01051640526657,-40.54940205793671,-53.03305288553725,-62.88471809830211
-65.07477508742627,-71.99798041706944,-40.31119904430829,-52.501793824197094,-62.884322946492084
-65.07388300046014,-71.98498434783113,-40.072894210049775,-51.92191661866213,-62.88345803304341
-65.07280602229507,-71.97153583488459,-39.834385847423356,-51.28614344267483,-62.882549679507655
-65.07155386028559,-71.95764237750697,-39.595564428186925,-50.58416468784019,-62.88177455607025
-65.07013513944162,-71.94331133966013,-39.35631187132359,-49.80132932492757,-62.88120351956795
-65.068557550797,-71.92854995268274,-39.11650072282898,-48.916334007855276,-62.88086263206804
-65.06682797562851,-71.91336531793445,-38.87599323424479,-47.89704643702568,-62.88075904487214
-65.06495259014469,-71.89776440939222,-38.63464032423347,-46.692392930858524,-62.880891977351475
-65.06293695425379,-71.8817540761995,-38.392280404602396,-45.215192947842006,-62.88125737256728
-65.06078608725521,-71.86534104516844,-38.14873804868917,-43.30172844655329,-62.881849870415905
-65.05850453271341,-71.84853192323575,-37.90382247576622,-40.602671742102245,-62.88266364281759
-65.05609641432278,-71.83133319987259,-37.657325819924,-36.234610052702266,-62.88327384203009
-65.05356548422138,-71.81375124944887,-37.40902114550775,-27.419818907285016,-62.88350818370277
-65.05091516493748,-71.79579233355274,-37.15866016330221,-4.85749839352199,-62.88330130210437
-65.04814858593724,-71.77746260326545,-36.90597059187955,28.186283519949992,-62.88263296957594
-65.04526861557032,-71.75876810139239,-36.65065309632331,37.55466662297083,-62.881501893666794
-65.04227788907401,-71.73971476465069,-36.39237772122363,36.82761603117833,-62.88033342638603
-65.03917883318651,-71.72030842581394,-36.13077971549437,32.88505387327397,-62.87930376397917
-65.03597368783126,-71.70055481581474,-35.86545462196966,27.49782095664632,-62.878483498371786
-65.03266452526215,-71.68045956580542,-35.595952473259224,21.22499045901297,-62.87789851568289
-65.02925326700016,-71.66002820917772,-35.321770894754756,14.463257585125962,-62.87755582991624
-65.02574169884304,-71.63926618354193,-35.04234686294565,8.031392541409502,-62.87745454069932
-65.02213148418956,-71.61817883266608,-34.757046798124954,1.9458736036730366,-62.87759048004316
-65.01842417588563,-71.59677140837572,-34.465154579293156,-3.9198916231152934,-62.87795818175032
-65.01462122677148,-71.57504907241514,-34.165856947352,-9.688623286197188,-62.87855171501214
-65.01072399908514,-71.55301689827022,-33.8582255987673,-15.178176661629067,-62.87936503618342
-65.00673377285706,-71.53067987295393,-33.54119504881278,-20.405915054633038,-62.880392136184746
-65.00265175341326,-71.50804289875482,-33.213535036511246,-25.49064828386453,-62.88162710123801
-64.99847907809001,-71.48511079494926,-32.87381581576606,-30.528494350335226,-62.882646282501135
-65.01662818966985,-71.46188829947789,-32.5203640737594,-35.48337085304161,-62.88327808640771
-65.02903546840335,-71.438380070587,-32.151206354233146,-40.333075504328285,-62.883457619876296
-65.03843583409522,-71.41459068843551,-31.763995608885217,-45.405568703459046,-62.883165031199994
-65.04592614788534,-71.39052465666789,-31.355914647712797,-50.62223129077748,-62.88239935812352
-65.05204639047513,-71.36618640395393,-30.92354747440718,-55.13639715650268,-62.88116743947701
-65.05710888492574,-71.34158028549574,-30.46270522436271,-58.52444658336998,-62.87989694515687
-65.06131631367067,-71.3167105845027,-29.968186738976094,-60.8985902212457,-62.87876505768874
-65.06481093398853,-71.29158151363487,-29.433443096049224,-62.4623350599707,-62.87784278706179
-65.06769808215586,-71.26619721641546,-28.850097793290658,-63.4676419482241,-62.87715619504698
-65.07005875387615,-71.24056176861303,-28.207244454675546,-64.10375744758971,-62.87671236793091
-65.07195697611301,-71.21467917959382,-27.490391818857418,-64.49621485019114,-62.87651043358969
-65.07344444045641,-71.18855339364494,-26.67983145651409,-64.72635155951569,-62.87654623356647
-65.07456357812661,-71.16218829126902,-25.748026129062957,-64.84702832418013,-62.87681430328018
-65.07534969026725,-71.13558769045058,-24.655267599245352,-64.89293919300322,-62.87730871022842
-65.07583247550677,-71.10875534789504,-23.342132532429947,-64.88711637185963,-62.87802340772446
-65.07603715644578,-71.08169496024074,-21.715701720072335,-64.84502907150473,-62.878952383133765
-65.07598532971194,-71.05441016524446,-19.622941577565484,-64.77718701824429,-62.880089718962765
-65.07569561977965,-71.0269045429411,-16.796243311309066,-64.69081122128253,-62.881012819085164
-65.07518418998308,-70.99918161677795,-12.73720283768044,-64.59091777450922,-62.88155049219741
-65.0744651474118,-70.97124485472415,-6.480842082408117,-64.48102852818282,-62.88163797608612
-65.07355086755183,-70.94309767035573,3.6147602499574365,-64.36364207734492,-62.88125543732872
-65.07245225731562,-70.91474342391692,17.62924858162052,-64.24054917454193,-62.88040188587673
-65.0711789701599,-70.88618542335801,26.161109954083997,-64.11304611584684,-62.87950078534785
-65.06973958352008,-70.85742692535047,19.96146326098238,-63.98208053921633,-62.878727702737145
-65.06814174630512,-70.82847113627956,10.629049545425472,-63.84835200596313,-62.878153125108845
-65.06639230238554,-70.79932121321524,2.6542747764591974,-63.71238203979623,-62.87780305013242
-65.06449739466642,-70.76998026486146,-3.922712959742986,-63.574563341898354,-62.877684690738526
-65.06246255333366,-70.74045135248464,-9.67204949524374,-63.43519467861864,-62.877797378839674
-65.06029277110069,-70.71073749082154,-15.149034258774734,-63.29450582419553,-62.878137189515414
-65.05799256770156,-70.68084164896713,-20.763402422044585,-63.15267554096429,-62.87869890102297
-65.05556604542808,-70.65076675124278,-26.706982422927755,-63.00984464423341,-62.8794768245178
-65.05301693716028,-70.62051567804531,-32.86238138410856,-62.866125568775395,-62.88004917378102
-65.0503486480673,-70.59009126667716,-38.80513332157749,-62.72160942562201,-62.88024494363465
-65.04756429194107,-70.55949631215839,-44.044431192938355,-62.57637124446825,-62.87999930064865
-65.0446667229551,-70.52873356802046,-48.332468581913865,-62.43047389440764,-62.8792922365838
-65.04165856350494,-70.49780574708272,-51.70761565071159,-62.28397103476193,-62.87853843552778
-65.03854222867768,-70.46671552221157,-54.33141818297238,-62.13690934895579,-62.87790982174804
-65.0353199478099,-70.43546552706289,-56.36657268188742,-61.98933024461665,-62.87747541496239
-65.0319937835211,-70.4040583568081,-57.943292402188256,-61.8412711534694,-62.87726066580956
-65.02856564855186,-70.37249656884413,-59.16103075979452,-61.692766529081325,-62.87727262862052
-65.02503732068611,-70.3407826834878,-60.095612430782474,-61.54384861491784,-62.87751063974973
-65.02141045599792,-70.30891918465487,-60.805183574256624,-61.39454803660786,-62.87797084626784
-65.01768660062889,-70.27690852052403,-61.334637294095536,-61.24489425877158,-62.8786481255316
-65.01386720127411,-70.24475310418644,-61.71888921273678,-61.09491593681596,-62.879121626384695
-65.00995361453117,-70.2124553142809,-61.9853072592517,-60.94464118675835,-62.87922069546723
-65.00594711524612,-70.18001749561502,-62.15551590812398,-60.79409779068093,-62.87888060722394
-65.00184890397338,-70.14744195977285,-62.246738509146745,-60.64331335134248,-62.87808135994294
-64.99766011365153,-70.11473098570914,-62.27279964178689,-60.49231540641135,-62.877236903742016
-65.0156627990369,-70.08188682033064,-62.24487758665769,-60.3411315104707,-62.876518844990045
-65.02795693593738,-70.04891167906457,-62.17207294276459,-60.18978929119005,-62.87599606004439
-65.0372613924438,-70.01580774641486,-62.06184154654469,-60.03831648471601,-62.87569392951868
-65.04466658717796,-69.98257717650617,-61.92032675289033,-59.886740954304884,-62.875619468653674
-65.05070932750424,-69.94922209361599,-61.7526166242847,-59.73509069542445,-62.875771987883994
-65.05570010074828,-69.91574459269536,-61.562944693415766,-59.583393829934245,-62.876147614086285
-65.05984039836433,-69.88214673987818,-61.35484799587843,-59.4316785914713,-62.87674120702683
-65.06327164226626,-69.84843057297951,-61.131292478935514,-59.27997330378797,-62.8775471706605
-65.06609855078396,-69.81459810198311,-60.89477329123665,-59.12830635348818,-62.87814530610655
-65.06840164506606,-69.7806513095185,-60.647395567022464,-58.97670615836855,-62.87836529151603
-65.07024457750497,-69.74659215132773,-60.39093993629848,-58.80692528414237,-62.87814259739967
-65.07167873780385,-69.71242255672207,-60.126915976725925,-58.626848673174536,-62.877457359955386
-65.07274630985418,-69.67814442902906,-59.85660607155775,-58.44028529991326,-62.87672284590484
-65.07348238946697,-69.64375964602984,-59.581101578071475,-58.24909502383708,-62.876110439429006
-65.07391650292446,-69.60927006038727,-59.301332790592355,-58.054199918387084,-62.87568898667324
-65.07407372682253,-69.57467750006492,-59.018093864059956,-57.856066093619575,-62.87548391715864
-65.0739755331114,-69.5399837687371,-58.732063621330234,-57.658888244403535,-62.87550232686806
-65.07364043905879,-69.50519064619031,-58.44382298062041,-57.457176575823766,-62.87574361901902
-65.07308451524949,-69.47029988871618,-58.15386959460039,-57.25136922029505,-62.87620401704178
-65.07232178809369,-69.43531322949609,-57.862630179309946,-57.043041417518246,-62.87687847758651
-65.07136456255449,-69.40023237897778,-57.570470921759885,-56.833052326439855,-62.87734772376965
-65.07022368362809,-69.36505902524404,-57.27770628414817,-56.62156819973648,-62.87744176673074
-65.06890875019445,-69.32979483437377,-56.984606465904335,-56.40840163880623,-62.877096163980305
-65.0674282914071,-69.29444145079543,-56.691403739123885,-56.19324490688778,-62.87629103688598
-65.06578991331992,-69.2590004976332,-56.39829783598625,-55.96092471996039,-62.87543889636957
-65.06400042164874,-69.223473577046,-56.10546053664802,-55.70426205948727,-62.87471078986681
-65.06206592523246,-69.18786227055952,-55.81303958146828,-55.41971666516758,-62.87417540278291
-65.05999192376069,-69.15216813939143,-55.52116201116934,-55.105312159174744,-62.873858078057815
-65.05778338257853,-69.11639272476991,-55.2299370218165,-54.762683673392516,-62.87376585657646
-65.05544479680115,-69.08053754824564,-54.939458407646555,-54.38836051795819,-62.873898100057126
-65.05298024652502,-69.04460411199757,-54.6498066532569,-53.979012399695655,-62.87425099653028
-65.05039344457688,-69.00859389913239,-54.361050727062846,-53.53218342409921,-62.87481947019646
-65.04768777797021,-68.97250837397797,-54.07324961990035,-53.04536849610545,-62.87559798998078
-65.04486634402623,-68.93634898237093,-53.78645366592055,-52.515139569417585,-62.87616791049175
-65.04193198194682,-68.90011715193842,-53.50070567726844,-51.93647820775285,-62.876359554736176
-65.03888730049219,-68.86381429237429,-53.2160419192791,-51.302159002928995,-62.876108657467405
-65.03573470230741,-68.82744179570975,-52.93249294891136,-50.601950794041784,-62.87539545980792
-65.03247640535437,-68.79100103657868,-52.65008433574932,-49.82132353120072,-62.87463177992105
-65.02911446183437,-68.75449337247767,-52.368837282033816,-48.939169782024656,-62.873988431285
-65.02565077492778,-68.71792014402105,-52.088769155756005,-47.92368936495279,-62.87353405645896
-65.0220871136296,-68.6812826751908,-51.809893948783596,-46.72441332957926,-62.87329403444797
-65.01842512591902,-68.64458227358166,-51.53222267023842,-45.255365916085914,-62.87327547410538
-65.01466635046825,-68.60782023064148,-51.25576368385399,-43.355520875682906,-62.87347781734261
-65.01081222706752,-68.57099782190687,-50.980522996772365,-40.68251226848766,-62.87389733638429
-65.0068641059198,-68.53411630723444,-50.70650450615731,-36.37457153197252,-62.87452904020237
-65.00282325593828,-68.49717693102744,-50.43371020907627,-27.736260412216218,-62.87536748165796
-64.99869087216297,-68.4601809224582,-50.16214038031346,-5.6748405536494495,-62.87599490220604
-65.01661792065252,-68.42312949568631,-49.89179372209982,27.68104204390733,-62.87624202656241
-65.02886850237083,-68.38602385007263,-49.622667489165224,37.482409387855746,-62.87604478688167
-65.038145580139,-68.34886517038936,-49.35475759202041,36.882516200773914,-62.8753835351577
-65.04553322670583,-68.3116546270261,-49.0880586809475,32.99239345250557,-62.87425725651474
-65.05156514938537,-68.27439337619208,-48.82256421280851,27.637797584622593,-62.873084738098996
-65.0565500594964,-68.23708256011466,-48.558266502462494,21.38881881744777,-62.87203963364055
-65.06068830812215,-68.19972330723414,-48.29515676030536,14.624815295562533,-62.87119167395645
-65.06412052569509,-68.16231673239497,-48.03322511720666,8.185326913105358,-62.87056658433318
-65.06695085123368,-68.12486393703355,-47.772460637908154,2.0938337654302623,-62.870171507114875
-65.06925936571828,-68.08736600936247,-47.5128513237656,-3.7751967183580017,-62.870005787256474
-65.07110937782934,-68.0498240245515,-47.25438410555397,-9.544471128812468,-62.870065547019365
-65.07255200326007,-68.01223904490533,-46.99704482691277,-15.039914411406695,-62.870345625265436
-65.07362920389345,-67.97461212003806,-46.74081821888051,-20.272492330712026,-62.870840398513714
-65.07437589331293,-67.93694428704461,-46.485687865851595,-25.359040603390056,-62.87154412753446
-65.07482144662333,-67.89923657066905,-46.231636163183616,-30.397690649015605,-62.87245110265206
-65.07499081387995,-67.86148998347,-45.97864426658545,-35.3558188226132,-62.87355570367054
-65.07490536030971,-67.82370552598309,-45.72669203332483,-40.204543628311264,-62.874441251179434
-65.07458351258353,-67.7858841868806,-45.47575795520657,-45.26443799543861,-62.874939041836306
-65.07404126394394,-67.74802694312822,-45.225819083187325,-50.48424451870742,-62.87498536410124
-65.07329257444886,-67.71013476013933,-44.97685094340831,-55.023801996632045,-62.87456083264185
-65.07234969189204,-67.67220859192629,-44.72882744434184,-58.44183348646329,-62.87366465272874
-65.07122341182651,-67.63424938124942,-44.48172077465966,-60.84265153862142,-62.87271475329004
-65.06992329023002,-67.5962580597633,-44.2355012913384,-62.4255176493616,-62.87188454091911
-65.06845781892233,-67.55823554816061,-43.990137397419566,-63.44372370774482,-62.87124375307653
-65.06683457138806,-67.52018275631356,-43.745595408734495,-64.08843556644068,-62.87081822570193
-65.06506032486867,-67.48210058341289,-43.50183940878865,-64.4866306793074,-62.87061525305876
-65.06314116326257,-67.4432836646506,-43.25883109087058,-64.72061235409944,-62.870634347032464
-65.06108256437957,-67.40392301940385,-43.01652958630669,-64.8438721793945,-62.870871800867434
-65.05888947434453,-67.36412143805961,-42.77489127762113,-64.89151661131183,-62.871322623913066
-65.05656637137002,-67.32386996475631,-42.53386959517631,-64.88684960854017,-62.87198136081839
-65.0541173206749,-67.28322002915019,-42.2934147956605,-64.8455212570737,-62.87284243738883
-65.05154602198155,-67.24221944522489,-42.0534737205495,-64.77816297129245,-62.87349002558797
-65.0488558507551,-67.20090764285202,-41.813989532394274,-64.69207853069912,-62.87375567616241
-65.0460498941363,-67.15931731038677,-41.57490142646913,-64.59234094832492,-62.87357568418997
-65.04313098235095,-67.11731430233701,-41.33614431494749,-64.48251164296198,-62.87293057013779
-65.04010171624512,-67.07489507241891,-41.09764848034583,-64.365117011387,-62.87222958284632
-65.03696449148738,-67.03208805104687,-40.85933919447963,-64.2419675453576,-62.87164256705133
-65.03372151989183,-66.9889268447408,-40.62113629859423,-64.11437369945807,-62.87123786518654
-65.0303748482452,-66.94544324545558,-40.38295373965368,-63.98329336861396,-62.87104083409186
-65.02692637496276,-66.90166576527787,-40.14469905697076,-63.84943361664407,-62.87105867471121
-65.02337786484995,-66.85761966076849,-39.90627281241856,-63.71332150632926,-62.871290966736346
-65.019730962207,-66.81332730138566,-39.66756795634879,-63.5753538650364,-62.87173413717182
-65.01598720248043,-66.76880856698192,-39.428469120018136,-63.43583255905293,-62.87238335478938
-65.01214802263743,-66.72408119813976,-39.18885182374747,-63.2949897102427,-62.872823768819046
-65.00821477041579,-66.67916108963165,-38.948581588154184,-63.15300587201228,-62.87288725163195
-65.0041887125818,-66.63406253380096,-38.70751293353673,-63.0100232352652,-62.87251014671523
-65.00007104231182,-66.58879842310627,-38.46548824976652,-62.866155297410856,-62.87167291057309
-64.99586288579835,-66.54338041997657,-38.222336515747756,-62.721493994266744,-62.8707839878556
-65.01358783845944,-66.49781910046954,-37.97787184350246,-62.57611499793316,-62.87001284076701
-65.02567005144202,-66.4521240767648,-37.73189181705336,-62.430081678824514,-62.86942760685551
-65.03479662541197,-66.40630410238329,-37.484175590286696,-62.28344808748712,-62.869053513464685
-65.04204523175669,-66.3603671631624,-37.23448170059499,-62.13626121191103,-62.86889766457432
-65.0479464006834,-66.31432055637173,-36.98254554595421,-61.9885626954955,-62.86895955747364
-65.05280698921729,-66.26817095986698,-36.72807646169782,-61.84039015067036,-62.869235543780576
-65.05682613414554,-66.22192449280996,-36.470754318976525,-61.69177816726986,-62.86972072071707
-65.06014360617075,-66.175586769197,-36.21022554890093,-61.54275908888333,-62.870409731921825
-65.0628629024276,-66.12916294521618,-35.94609847353823,-61.393363611645206,-62.87129710554942
-65.06506360643439,-66.08265776127911,-35.67793779578016,-61.243621246234234,-62.87196869153309
-65.06680863065182,-66.03607557943302,-35.40525806259546,-61.09356067379978,-62.87225676201435
-65.06814876855478,-65.98942041674796,-35.12751586756892,-60.94321001911013,-62.87209793194367
-65.06912571566194,-65.9426959751824,-34.84410049511533,-60.79259705870247,-62.87147287283543
-65.06977416242597,-65.89590566835652,-34.554322625063115,-60.64174937769615,-62.8707893346212
-65.07012329496982,-65.84905264560143,-34.25740060501745,-60.49069448583628,-62.87021658961258
-65.07019790179085,-65.80213981360134,-33.952443648509174,-60.339459900997944,-62.86982279499506
-65.07001920888784,-65.75516985590336,-33.638431114285524,-60.18807320660714,-62.86963328346276
-65.06960552210012,-65.7081452505337,-33.31418674418767,-60.036562088078945,-62.86965529817524
-65.06897272914941,-65.6610682859286,-32.978346351419304,-59.88495435233351,-62.869888487716516
-65.06813469742916,-65.6139410753624,-32.62931690905899,-59.733277933646875,-62.87032935805175
-65.0671035929494,-65.56676557003327,-32.26522421658254,-59.581560888469895,-62.87056507801036
-65.06589013875342,-65.5195435709473,-31.88384520587556,-59.429831381360806,-62.87042828383088
-65.06450382626399,-65.4722767397261,-31.482519308289444,-59.27811766379376,-62.87026358213505
-65.0629530896082,-65.42496660844779,-31.058030852889324,-59.12644804730183,-62.87021366728993
-65.06124545052882,-65.37761458861942,-30.60645073158539,-58.974850872171295,-62.87033562979951
-65.05938763971008,-65.33022197936756,-30.122919758741205,-58.80507416236258,-62.87024251618611
-65.05738569902975,-65.28278997492434,-29.60134691199022,-58.62500533287306,-62.86977779210378
-65.05524506826188,-65.23531967147787,-29.03398056568399,-58.43845430685787,-62.869290245897
-65.05297065900842,-65.18781207344833,-28.410785544620616,-58.24728128829058,-62.86892423975475
-65.0505669180657,-65.14026809924485,-27.718515098506863,-58.05240846137691,-62.868737466657514
-65.04803788199207,-65.092688586552,-26.939288646443018,-57.85430195960361,-62.86875092229934
-65.04538722430053,-65.04507429719006,-26.04834068021387,-57.65715684614674,-62.86897011040384
-65.04261829643254,-64.99742592158832,-25.010324140750818,-57.45548139952816,-62.86939404007632
-65.0397341634588,-64.94990510700296,-23.77297846546606,-57.249714055971815,-62.869611742756774
-65.03673763528515,-64.90247463837144,-22.255747973536145,-57.04143085174579,-62.869456636037235
-65.03363129400871,-64.85511587247808,-20.328183440411784,-56.83149143793666,-62.86927287003503
-65.0304175179621,-64.80781750268501,-17.766513798076748,-56.62006223963379,-62.86920296648489
-65.02709850289682,-64.76057176497089,-14.161806669968687,-56.406955859386315,-62.86930396130049
-65.0236762806865,-64.713372901413,-8.72659473127893,-56.191864503582465,-62.86918967499685
-65.0201527358729,-64.66621642857935,-0.00797304919270303,-55.95960948091287,-62.869110882941506
-65.0165296203297,-64.61909873920092,13.222096571365016,-55.70301003476799,-62.86917054445366
-65.01280856627996,-64.57201686167797,24.94903802080848,-55.41852569058782,-62.869002130155856
-65.00899109786961,-64.52496830331498,22.978963638579543,-55.104180468357,-62.86886454884364
-65.0050786414723,-64.47795094218581,13.529187665694458,-54.76161048339988,-62.86886419496388
-65.00107253487685,-64.43096294930568,4.981216301484208,-54.38734416429161,-62.869042818666706
-64.99697403548932,-64.38400273075631,-2.017634416235481,-53.97805079767856,-62.86900823429321
-65.01467767008693,-64.33706888353116,-7.987342213748727,-53.53127489980677,-62.86860171377591
-65.02676899991413,-64.29016016115035,-13.520944884047662,-53.044512207992135,-62.86816992444583
-65.03591963880454,-64.24327544643313,-19.08474721663459,-52.51433584422161,-62.86785639204641
-65.0432011146326,-64.19641372963828,-24.947187648776005,-51.935728505791246,-62.86771851383995
-65.04914098116957,-64.14957409070895,-31.089510353437177,-51.301465771836696,-62.86777721670089
-65.05404440741454,-64.10275568470698,-37.1615555318901,-50.60131747497667,-62.868038030044715
-65.05810945829278,-64.05595772976014,-42.653604824799416,-49.820754761112575,-62.86850002734866
-65.0614751692353,-64.00917949701277,-47.22778398237642,-48.93867183182245,-62.868753545562
-65.06424450567654,-63.962420302190296,-50.85432046601305,-47.923271211287044,-62.86863257143214
-65.06649665214032,-63.915679498476045,-53.67776003975587,-46.72408883350295,-62.86807427170431
-65.0682942134997,-63.86895647046398,-55.86769520086108,-45.255158701924294,-62.86746539066363
-65.06968774125227,-63.822250629000415,-57.564634417652904,-43.35547670370213,-62.86696641068313
-65.07071873754634,-63.775561406765455,-58.8764031458943,-40.682735835328444,-62.86664187301997
-65.07142173637881,-63.72888825447383,-59.88508734504346,-36.375359608426606,-62.86651568457066
-65.07182579601384,-63.68223063759758,-60.653495424204465,-27.7386937988865,-62.86659458845346
-65.0719555996048,-63.63558803353075,-61.23000753954335,-5.682440426576438,-62.866878123233796
-65.07183228577202,-63.5889599291304,-61.652159559102415,27.67492649509524,-62.867362847907906
-65.0714740874753,-63.5423458185792,-61.94929901904545,37.48001043841352,-62.86763865377423
-65.07089683137238,-63.49574520152445,-62.14455582033636,36.881039711513786,-62.86753934770161
-65.07011433350345,-63.44915758145496,-62.25630676155752,32.99097038398272,-62.86740745047809
-65.0691387165659,-63.402582464283796,-62.2992674020273,27.636153573135196,-62.867384876208945
-65.06798066699238,-63.35601935710931,-62.285310090427835,21.38688230462727,-62.86752848042694
-65.06664964521434,-63.30946776713126,-62.22408070289136,14.62282407749875,-62.86745390765736
-65.06515405910396,-63.26292720070181,-62.12346702874775,8.183336470778272,-62.86700573270704
-65.06350140816015,-63.21639716249442,-61.98995733728126,2.0918362036205895,-62.866530620256285
-65.06169840423412,-63.169877154775484,-61.828917178622774,-3.7772211816082493,-62.86617212883794
-65.05975107328167,-63.12336667676609,-61.64480488882013,-9.54654750201855,-62.86598769927697
-65.05766484164741,-63.07686522408251,-61.44134079456503,-15.041943450436687,-62.865998304443764
-65.05544460964364,-63.03037228824579,-61.22164116000203,-20.274477783799888,-62.866209519552946
-65.05309481461855,-62.98388735625185,-60.98832505787004,-25.36102164668477,-62.86662046295967
-65.05061948526998,-62.93740991019471,-60.74360027062174,-30.399670288471814,-62.86682289547992
-65.04802228862134,-62.890939426936285,-60.489332812490446,-35.357725855448585,-62.86665138380008
-65.04530657080981,-62.844475377817005,-60.227103552498036,-40.206382301962755,-62.866447958710495
-65.04247539262738,-62.79801722840229,-59.958254598322824,-45.26630215247278,-62.86635432859387
-65.03953156058901,-62.751564438260374,-59.683927491340725,-50.485859772937225,-62.866427261879544
-65.0364776541698,-62.70511646076767,-59.40509480657321,-55.024883540441245,-62.86628314175751
-65.03331604974602,-62.65867274293821,-59.1225864065877,-58.44237718512416,-62.86617121379221
-65.03004894168899,-62.612232725274104,-58.837111336043755,-60.84276758609318,-62.86619386603382
-65.02667836099047,-62.56579584163443,-58.549276142230454,-62.42534927248393,-62.86639123645896
-65.02320619174098,-62.51936151912015,-58.259600251126514,-63.44337749365518,-62.86637296593007
-65.01963418573447,-62.47292917797299,-57.968528906951846,-64.08798089223691,-62.86598110719332
-65.01596397543433,-62.42649948084857,-57.676444087585175,-64.4861110878697,-62.86556024344929
-65.01219708550201,-62.380071520690244,-57.38367373248038,-64.7200550279318,-62.86525310659842
-65.00833494306262,-62.33364453307418,-57.09049955926994,-64.84329420200424,-62.865116839584424
-65.00437888685823,-62.28721793922988,-56.79716369668475,-64.89092887123283,-62.865172339553155
-65.00033017541996,-62.240791047863766,-56.503874322166425,-64.88625919539395,-62.86542519870773
-64.99618999437315,-62.194363165138455,-56.21081046063598,-64.84493292803772,-62.8658745904675
-65.0137246142484,-62.147933603035774,-55.918126074804356,-64.77758005043812,-62.86611339155103
-65.02568047116118,-62.10150167668178,-55.62595355599859,-64.6915034627983,-62.86597665775902
-65.03471331918934,-62.05506711627378,-55.33440670682205,-64.591775641603,-62.86540200819925
-65.04188829166158,-62.00862932217176,-55.04358329235371,-64.48195768235875,-62.86477395530262
-65.04772977150863,-61.962187598363265,-54.75356722445431,-64.36457579192955,-62.86425211522225
-65.0525410784703,-61.91574122231294,-54.464430433634696,-64.24144035595296,-62.86390073400395
-65.05651906711454,-61.86928946434385,-54.17623447449356,-64.11386177572736,-62.86374366121102
-65.05980191623632,-61.82283162347862,-53.88903190365562,-63.98279792627871,-62.86378768088561
-65.06249195185548,-61.77636698674826,-53.602867463201186,-63.84895587262498,-62.86403241228092
-65.06466786304684,-61.729894827429675,-53.317779097581166,-63.712862692037405,-62.864474510358434
-65.06639186014515,-61.68341440925373,-53.03379882780022,-63.57491523467687,-62.86510944693416
-65.0677141738705,-61.636925004160474,-52.75095350309523,-63.4354153947251,-62.86552929898098
-65.06867604127328,-61.59042587870764,-52.46926544732981,-63.29459532497079,-62.86556886334379
-65.06931177436002,-61.54391628927103,-52.18875301477911,-63.152635611430775,-62.865165729238925
-65.06965024346299,-61.497395489758134,-51.909431067819895,-63.009678478422124,-62.864300894641005
